feature,place,category,pred,,,,,,,
paneer,Gravy_Restaurant,food,-7.70E-05,,,,,,,
makkhanwala,Gravy_Restaurant,food,-7.70E-05,,,,,,,
day,Gravy_Restaurant,price,-0.005574085,,,,,,,
praise,Gravy_Restaurant,price,-0.005574085,,,,,,,
review,Gravy_Restaurant,price,0.1972743,,,,,,,
service,Gravy_Restaurant,service,0.5973777,,,,,,,
combination,Gravy_Restaurant,price,0.49266252,,,,,,,
fish,Gravy_Restaurant,food,0.49266252,,,,,,,
curry,Gravy_Restaurant,food,0.49266252,,,,,,,
cuisine,Gravy_Restaurant,food,-0.023311652,,,,,,,
vegetable,Gravy_Restaurant,food,-0.001240321,,,,,,,
tikka,Gravy_Restaurant,food,-0.001240321,,,,,,,
pilau,Gravy_Restaurant,food,-7.70E-05,,,,,,,
food,Gravy_Restaurant,food,0.30157185,,,,,,,
recommendations,Gravy_Restaurant,price,0.38545504,,,,,,,
service,Gravy_Restaurant,service,-0.002765022,,,,,,,
praises,Gravy_Restaurant,service,0.1963672,,,,,,,
bit,Gravy_Restaurant,price,-0.4904534,,,,,,,
waiter,Volare,service,0.36065468,,,,,,,
menu,Volare,food,-0.013109379,,,,,,,
attitude,Volare,price,-0.007072642,,,,,,,
fish,Volare,food,0.14677416,,,,,,,
food,Volare,food,0.36065468,,,,,,,
burrata,Volare,food,-0.004068218,,,,,,,
bombette,Volare,food,-7.70E-05,,,,,,,
gelato,Volare,food,-0.011489928,,,,,,,
couple,Volare,price,-0.004183613,,,,,,,
times,Volare,price,-0.004183613,,,,,,,
portion,Volare,price,-0.011489928,,,,,,,
pasta,Volare,food,-0.003211103,,,,,,,
time,Volare,price,-0.16893676,,,,,,,
email,Volare,service,0.000280693,,,,,,,
address,Volare,price,0.49361238,,,,,,,
situation,Volare,price,0.49361238,,,,,,,
details,Volare,price,0.000280693,,,,,,,
apologies,Volare,price,-0.376443,,,,,,,
incident,Volare,price,-0.376443,,,,,,,
experience,Volare,price,-0.5156646,,,,,,,
delivery,Volare,service,-0.000994809,,,,,,,
gift,Volare,price,0.4886397,,,,,,,
occasion,Volare,price,0.4886397,,,,,,,
Bombette,Volare,Non-Categorised,-7.70E-05,,,,,,,
authenticity,Volare,price,0.17848608,,,,,,,
tastes,Volare,price,0.17848608,,,,,,,
harmony,Volare,ambience,-0.5615255,,,,,,,
flavors,Volare,food,-0.5615255,,,,,,,
cuts,Volare,price,-0.5615256,,,,,,,
freshness,Volare,price,-0.001578614,,,,,,,
water,Volare,price,0.5028076,,,,,,,
food,Volare,food,0.3212013,,,,,,,
spot,Volare,price,0.695868,,,,,,,
bit,Volare,price,0.46589622,,,,,,,
time,Volare,price,-0.15194479,,,,,,,
terms,Volare,price,-0.15194479,,,,,,,
decor,Volare,ambience,-0.15194479,,,,,,,
Service,Volare,food,-0.003766745,,,,,,,
way,Volare,price,-0.000924513,,,,,,,
waiter,Volare,service,-0.000924513,,,,,,,
bar,Volare,ambience,-0.000915572,,,,,,,
tenant,Volare,price,-0.002581231,,,,,,,
edges,Volare,ambience,0.047221083,,,,,,,
food,Volare,food,0.6947908,,,,,,,
surprise,Volare,price,0.75980496,,,,,,,
place,Volare,ambience,0.75980496,,,,,,,
times,Volare,price,0.75980496,,,,,,,
menu,Volare,food,0.4922243,,,,,,,
pasta,Volare,food,0.4922243,,,,,,,
dishes,Volare,food,0.4922243,,,,,,,
food,Volare,food,0.33910683,,,,,,,
😋,Volare,food,-0.004086666,,,,,,,
photo,Volare,price,0.34633029,,,,,,,
pizza,Volare,food,-0.3765078,,,,,,,
crust,Volare,food,-0.3765078,,,,,,,
dough,Volare,food,0.015464447,,,,,,,
hr,Volare,service,0.015464447,,,,,,,
tomato,Volare,food,-0.0112115,,,,,,,
sauce,Volare,food,-0.011211507,,,,,,,
taste,Volare,price,-0.011211507,,,,,,,
burrata,Volare,food,-0.001599349,,,,,,,
time,Volare,price,-0.002885319,,,,,,,
produce,Volare,price,0.48007408,,,,,,,
darn,Volare,Non-Categorised,0.48007408,,,,,,,
seating,Volare,ambience,-0.6926962,,,,,,,
sea,Volare,food,-0.001409508,,,,,,,
bass,Volare,food,-0.001409508,,,,,,,
food,Volare,food,-0.002811149,,,,,,,
patient,Volare,Non-Categorised,-7.70E-05,,,,,,,
gelato,Volare,food,-0.001780629,,,,,,,
selection,Volare,food,0.16550192,,,,,,,
flavours,Volare,food,0.16550192,,,,,,,
scoop,Volare,food,0.022139177,,,,,,,
cones,Volare,food,-0.005228333,,,,,,,
food,Volare,food,0.7883266,,,,,,,
flavours,Volare,food,0.1694552,,,,,,,
restaurants,Volare,price,0.1694552,,,,,,,
pizza,Volare,food,0.5939509,,,,,,,
ambience,Volare,ambience,-0.001803882,,,,,,,
restaurant,Volare,ambience,0.38736853,,,,,,,
service,Volare,service,0.38736853,,,,,,,
place,Volare,ambience,0.3993731,,,,,,,
food,Volare,food,0.9824078,,,,,,,
staff,Volare,service,0.37172332,,,,,,,
food,Volare,food,0.38224038,,,,,,,
⭐,Volare,food,-0.001331858,,,,,,,
️,Volare,food,-0.000796914,,,,,,,
staff,Volare,service,0.3763889,,,,,,,
chef,Volare,food,-0.001331858,,,,,,,
tagliatelle,Volare,food,0.040321477,,,,,,,
minutes,Volare,price,0.04032147,,,,,,,
restaurants,Volare,price,0.23859707,,,,,,,
place,Volare,ambience,0.49028602,,,,,,,
eggplant,Volare,food,-0.001847684,,,,,,,
parmigiana,Volare,food,-0.001847684,,,,,,,
restaurant,Volare,ambience,0.30468,,,,,,,
pasta,Volare,food,0.21304053,,,,,,,
orecchiette,Volare,food,0.31224516,,,,,,,
ambience,Volare,ambience,0.88430107,,,,,,,
wine,Volare,food,0.6738522,,,,,,,
food,Volare,food,0.39602804,,,,,,,
taste,Volare,price,0.36634845,,,,,,,
place,Volare,ambience,-0.004359894,,,,,,,
food,Volare,food,0.60135186,,,,,,,
eggplant,Volare,food,0.019422129,,,,,,,
friends,Volare,service,0.000407308,,,,,,,
pasta,Volare,food,-0.004271351,,,,,,,
pizza,Volare,food,-0.002857797,,,,,,,
meats,Volare,food,-0.00536222,,,,,,,
seafood,Volare,food,-0.00159248,,,,,,,
Service,Volare,food,-0.002765022,,,,,,,
Ambience,Volare,Non-Categorised,-0.003042758,,,,,,,
Location,Volare,food,-0.004718214,,,,,,,
guys,Volare,service,-0.004232802,,,,,,,
chef,Volare,food,0.001193523,,,,,,,
difference,Volare,price,0.001193523,,,,,,,
noodle,Volare,food,0.001193523,,,,,,,
pasta,Volare,food,-0.037036322,,,,,,,
ambience,Volare,ambience,0.51521,,,,,,,
food,Volare,food,0.51521,,,,,,,
menu,Volare,food,0.36057317,,,,,,,
flavours,Volare,food,0.36057317,,,,,,,
place,Volare,ambience,0.034431398,,,,,,,
family,Volare,price,0.034431398,,,,,,,
friends,Volare,service,-0.001959682,,,,,,,
bread,Volare,food,-0.07505985,,,,,,,
basket,Volare,price,-0.07505985,,,,,,,
restaurant,Volare,ambience,-0.07505985,,,,,,,
east,Volare,price,0.2799271,,,,,,,
coast,Volare,price,0.2799271,,,,,,,
place,Volare,ambience,0.36586937,,,,,,,
service,Volare,service,0.36586937,,,,,,,
food,Volare,food,0.24635124,,,,,,,
ambience,Volare,ambience,-0.45055625,,,,,,,
pizzas,Volare,food,0.7877073,,,,,,,
steak,Volare,food,-0.003818788,,,,,,,
cuts,Volare,price,-0.58195776,,,,,,,
recommendation,Volare,price,-2.34E-05,,,,,,,
day,Volare,price,-2.34E-05,,,,,,,
care,Volare,price,0.006993271,,,,,,,
selection,Volare,food,0.5957606,,,,,,,
wine,Volare,food,0.5957606,,,,,,,
cornetti,Volare,Non-Categorised,0.24768221,,,,,,,
capuccino,Volare,food,0.2825836,,,,,,,
breakfast,Volare,food,0.2825836,,,,,,,
weekends,Volare,price,0.2825836,,,,,,,
authenticity,Volare,price,-7.70E-05,,,,,,,
oil,Volare,price,-0.002659984,,,,,,,
restaurant,Volare,ambience,0.19726406,,,,,,,
place,Volare,ambience,0.19726406,,,,,,,
infrastructure,Volare,price,0.19726406,,,,,,,
experience,Volare,price,-0.001547582,,,,,,,
cornerstone,Volare,price,-7.70E-05,,,,,,,
Church,Volare,Non-Categorised,-7.70E-05,,,,,,,
Food,Volare,food,-0.003653884,,,,,,,
spaghetti,Volare,Non-Categorised,-0.16693509,,,,,,,
tomato,Volare,food,-0.16693506,,,,,,,
sauce,Volare,food,-0.16693506,,,,,,,
restaurant,Volare,ambience,-0.027876817,,,,,,,
suburbs,Volare,ambience,-0.027876817,,,,,,,
bit,Volare,price,0.005722679,,,,,,,
pizza,Volare,food,0.9884402,,,,,,,
experience,Volare,price,0.7923439,,,,,,,
pasta,Volare,food,0.65617484,,,,,,,
service,Volare,service,0.37256685,,,,,,,
pizza,Volare,food,0.9838767,,,,,,,
craving,Volare,price,-0.02167543,,,,,,,
food,Volare,food,-0.02167543,,,,,,,
lunch,Volare,price,0.00025057,,,,,,,
time,Volare,price,0.00025057,,,,,,,
marinara,Volare,food,-0.003984064,,,,,,,
mussels,Volare,food,-0.003984064,,,,,,,
research,Volare,price,-0.005599648,,,,,,,
steak,Volare,food,-0.002811,,,,,,,
place,Volare,ambience,-0.005399898,,,,,,,
restaurant,Volare,ambience,-0.003811069,,,,,,,
gentlemen,Volare,service,-0.12562299,,,,,,,
restaurant,Volare,ambience,0.3125107,,,,,,,
one,Volare,price,0.3125107,,,,,,,
food,Volare,food,0.49792758,,,,,,,
Veal,Volare,Non-Categorised,-0.002418786,,,,,,,
must,Volare,price,-0.002396815,,,,,,,
rest,Volare,price,0.022056572,,,,,,,
starter,Volare,price,0.008049756,,,,,,,
wines,Volare,food,0.50385493,,,,,,,
owner,Volare,price,0.7884104,,,,,,,
staff,Volare,service,0.30552894,,,,,,,
food,Volare,food,0.30552894,,,,,,,
pizzas,Volare,food,0.005719312,,,,,,,
quality,Volare,price,-0.7558459,,,,,,,
food,Volare,food,-0.7558459,,,,,,,
pasta,Volare,food,-0.002224885,,,,,,,
sauce,Volare,food,-0.002224885,,,,,,,
experience,Volare,price,-0.027165316,,,,,,,
meat,Volare,food,-0.05891853,,,,,,,
pizza,Volare,food,-0.000880264,,,,,,,
steak,Volare,food,-0.003098957,,,,,,,
tasteless,Volare,Non-Categorised,-0.58902097,,,,,,,
arts,Volare,price,0.06966331,,,,,,,
centre,Volare,ambience,0.06966331,,,,,,,
occasions,Volare,price,0.06966331,,,,,,,
head,Volare,service,0.06966331,,,,,,,
chef,Volare,food,0.06966331,,,,,,,
restaurant,Volare,ambience,0.31190553,,,,,,,
Volare,Volare,Non-Categorised,0.06966331,,,,,,,
setting,Volare,ambience,0.31190553,,,,,,,
road,Volare,price,0.31190553,,,,,,,
burrata,Volare,food,0.7916275,,,,,,,
staff,Volare,service,0.193382,,,,,,,
place,Volare,ambience,0.4398763,,,,,,,
hands,Volare,price,0.4398763,,,,,,,
side,Volare,price,0.4398763,,,,,,,
Service,Volare,Non-Categorised,0.40008053,,,,,,,
recommendations,Volare,price,0.00028573,,,,,,,
spot,Volare,price,0.27969372,,,,,,,
dishes,Volare,food,0.27969372,,,,,,,
team,Volare,service,0.14525396,,,,,,,
location,Volare,price,0.14525396,,,,,,,
restaurant,Volare,ambience,0.0312377,,,,,,,
mall,Volare,ambience,0.22874928,,,,,,,
line,Volare,price,0.031237692,,,,,,,
surroundings,Volare,ambience,0.031237692,,,,,,,
gem,Volare,price,-0.003933139,,,,,,,
dishes,Volare,food,0.32688612,,,,,,,
prices,Volare,price,0.32688612,,,,,,,
ambient,Volare,ambience,0.32688612,,,,,,,
staff,Volare,service,0.38257688,,,,,,,
services,Volare,service,0.38257688,,,,,,,
venue,Volare,price,0.6521752,,,,,,,
neighbourhood,Volare,ambience,0.6521752,,,,,,,
beer,Volare,price,0.00853879,,,,,,,
wine,Volare,food,-0.002392873,,,,,,,
lunch,Volare,price,0.5102449,,,,,,,
deal,Volare,price,0.5102449,,,,,,,
food,Volare,food,0.5102449,,,,,,,
stretch,Volare,price,0.5735244,,,,,,,
restaurant,Volare,ambience,0.1868859,,,,,,,
classics,Volare,price,0.1868859,,,,,,,
dishes,Volare,food,0.1868859,,,,,,,
bombette,Volare,food,0.1868859,,,,,,,
region,Volare,price,0.1868859,,,,,,,
pizza,Volare,food,-0.004239619,,,,,,,
experience,Volare,price,0.053186733,,,,,,,
visit,Volare,price,0.053186733,,,,,,,
restaurant,Volare,ambience,0.053186733,,,,,,,
taste,Volare,price,0.053186733,,,,,,,
mouth,Volare,ambience,0.053186733,,,,,,,
bottom,Volare,price,-0.004239619,,,,,,,
Chef,Volare,food,0.06937954,,,,,,,
name,Volare,price,0.06937954,,,,,,,
ships,Volare,price,0.06937952,,,,,,,
place,Volare,ambience,0.13211006,,,,,,,
months,Volare,price,0.13211006,,,,,,,
wings,Volare,ambience,0.26894218,,,,,,,
pasta,Volare,food,0.7898798,,,,,,,
style,Volare,price,0.5854716,,,,,,,
restaurant,Volare,ambience,0.5854716,,,,,,,
chef,Volare,food,0.35855886,,,,,,,
steak,Volare,food,0.9875454,,,,,,,
beer,Volare,price,0.27822512,,,,,,,
tap,Volare,price,0.27822512,,,,,,,
cum,Volare,ambience,-7.70E-05,,,,,,,
owner,Volare,price,-0.001919761,,,,,,,
family,Volare,price,0.002574764,,,,,,,
food,Volare,food,0.16751704,,,,,,,
minestrone,Volare,food,-0.002658635,,,,,,,
soup,Volare,food,-0.002658635,,,,,,,
steak,Volare,food,-0.003462814,,,,,,,
side,Volare,price,-0.15205064,,,,,,,
rabbit,Volare,food,0.046325,,,,,,,
pasta,Volare,food,0.046325,,,,,,,
fillet,Volare,food,-0.003462814,,,,,,,
salad,Volare,food,0.013612084,,,,,,,
food,Volare,food,0.59096336,,,,,,,
chef,Volare,food,0.59096336,,,,,,,
restaurant,Volare,ambience,0.077317014,,,,,,,
road,Volare,price,0.077317014,,,,,,,
ambience,Volare,ambience,-0.007857949,,,,,,,
level,Volare,price,-0.003486402,,,,,,,
selection,Volare,food,0.59847707,,,,,,,
concept,Volare,price,-0.002979346,,,,,,,
kitchen,Volare,ambience,-0.002979346,,,,,,,
time,Volare,price,0.66245043,,,,,,,
rabbit,Volare,food,0.66245043,,,,,,,
meat,Volare,food,0.6624504,,,,,,,
pasta,Volare,food,0.6624504,,,,,,,
😍,Volare,food,0.6624504,,,,,,,
👌,Volare,food,0.6624504,,,,,,,
️,Volare,Non-Categorised,-0.003836043,,,,,,,
pizza,Volare,food,0.9868727,,,,,,,
place,Volare,ambience,0.073579974,,,,,,,
service,Volare,service,0.50424945,,,,,,,
food,Volare,food,-0.002984382,,,,,,,
pizza,Volare,food,-0.37603045,,,,,,,
crust,Volare,food,-0.37603045,,,,,,,
problem,Volare,price,-0.010583892,,,,,,,
crusts,Volare,food,-0.010583892,,,,,,,
choice,Volare,price,-0.11808557,,,,,,,
cream,Volare,food,-0.11808557,,,,,,,
cheese,Volare,food,-0.11808557,,,,,,,
tomatoes,Volare,food,-0.11808557,,,,,,,
pizzas,Volare,food,0.35128453,,,,,,,
steak,Volare,food,0.10051665,,,,,,,
perfection,Volare,price,0.10051665,,,,,,,
crispy,Volare,food,0.10051665,,,,,,,
exterior,Volare,ambience,0.10051665,,,,,,,
middle,Volare,price,0.10051665,,,,,,,
duck,La_Bonne_Table,food,0.7851803,,,,,,,
confit,La_Bonne_Table,food,0.7851803,,,,,,,
gem,La_Bonne_Table,price,-0.003933139,,,,,,,
meal,La_Bonne_Table,food,0.8702229,,,,,,,
clafoutis,La_Bonne_Table,food,0.8702229,,,,,,,
food,La_Bonne_Table,food,0.6947908,,,,,,,
vibes,La_Bonne_Table,ambience,0.7011691,,,,,,,
flavors,La_Bonne_Table,food,0.5944929,,,,,,,
wine,La_Bonne_Table,food,-0.002392873,,,,,,,
place,La_Bonne_Table,ambience,-0.007343076,,,,,,,
time,La_Bonne_Table,price,0.003443353,,,,,,,
table,La_Bonne_Table,price,-0.17755586,,,,,,,
restaurant,La_Bonne_Table,ambience,0.18563753,,,,,,,
part,La_Bonne_Table,price,0.18563753,,,,,,,
evening,La_Bonne_Table,price,0.5460056,,,,,,,
min,La_Bonne_Table,service,-0.00525517,,,,,,,
buffer,La_Bonne_Table,price,-0.00525517,,,,,,,
parking,La_Bonne_Table,price,-0.00525517,,,,,,,
wine,La_Bonne_Table,food,0.6669271,,,,,,,
selection,La_Bonne_Table,food,0.6669271,,,,,,,
cuisine,La_Bonne_Table,food,0.000657208,,,,,,,
thurday,La_Bonne_Table,ambience,-0.006380931,,,,,,,
night,La_Bonne_Table,price,-0.006380931,,,,,,,
oysters,La_Bonne_Table,food,0.5867956,,,,,,,
bottle,La_Bonne_Table,price,0.5867956,,,,,,,
chablis,La_Bonne_Table,Non-Categorised,0.5867956,,,,,,,
wine,La_Bonne_Table,food,-0.003049903,,,,,,,
menu,La_Bonne_Table,food,-0.003049903,,,,,,,
Desserts,La_Bonne_Table,food,-0.008514747,,,,,,,
Shoutout,La_Bonne_Table,food,0.13506168,,,,,,,
professionalism,La_Bonne_Table,service,0.95520276,,,,,,,
care,La_Bonne_Table,price,0.003246799,,,,,,,
food,La_Bonne_Table,food,0.78564596,,,,,,,
choices,La_Bonne_Table,food,0.78564596,,,,,,,
lead,La_Bonne_Table,price,-0.001730956,,,,,,,
waiter,La_Bonne_Table,service,-0.001730956,,,,,,,
hospitality,La_Bonne_Table,price,-0.002682693,,,,,,,
waitress,La_Bonne_Table,service,-0.022582553,,,,,,,
friend,La_Bonne_Table,price,-0.022582553,,,,,,,
habit,La_Bonne_Table,price,0.003970318,,,,,,,
female,La_Bonne_Table,service,0.003970318,,,,,,,
table,La_Bonne_Table,price,0.00397031,,,,,,,
meal,La_Bonne_Table,food,0.00397031,,,,,,,
time,La_Bonne_Table,price,-0.004509047,,,,,,,
food,La_Bonne_Table,food,-0.003391892,,,,,,,
quality,La_Bonne_Table,price,0.12656027,,,,,,,
deals,La_Bonne_Table,price,0.6926737,,,,,,,
wine,La_Bonne_Table,food,0.6926737,,,,,,,
restaurants,La_Bonne_Table,price,0.51672363,,,,,,,
food,La_Bonne_Table,food,0.61972296,,,,,,,
beef,La_Bonne_Table,price,0.49208534,,,,,,,
bourguignon,La_Bonne_Table,food,0.49208534,,,,,,,
Service,La_Bonne_Table,food,0.7927373,,,,,,,
wine,La_Bonne_Table,food,-0.003896691,,,,,,,
selection,La_Bonne_Table,food,-0.003896691,,,,,,,
oysters,La_Bonne_Table,food,-0.002439827,,,,,,,
tonight,La_Bonne_Table,price,0.49489012,,,,,,,
quality,La_Bonne_Table,price,0.005885676,,,,,,,
food,La_Bonne_Table,food,0.005885676,,,,,,,
service,La_Bonne_Table,service,-0.002765022,,,,,,,
cerviche,La_Bonne_Table,food,0.98397607,,,,,,,
wine,La_Bonne_Table,food,-0.003458172,,,,,,,
food,La_Bonne_Table,food,0.97269535,,,,,,,
bourguignon,La_Bonne_Table,food,0.9769542,,,,,,,
beef,La_Bonne_Table,price,-0.002124742,,,,,,,
portion,La_Bonne_Table,price,-0.25143218,,,,,,,
bit,La_Bonne_Table,price,-0.25143218,,,,,,,
place,La_Bonne_Table,ambience,0.59783435,,,,,,,
neighborhood,La_Bonne_Table,ambience,0.59783435,,,,,,,
quality,La_Bonne_Table,price,0.32614422,,,,,,,
food,La_Bonne_Table,food,0.32614422,,,,,,,
gastronomy,La_Bonne_Table,food,0.3261442,,,,,,,
ingredients,La_Bonne_Table,food,0.3261442,,,,,,,
ham,La_Bonne_Table,food,-0.023411654,,,,,,,
starters,La_Bonne_Table,service,-0.00204239,,,,,,,
bread,La_Bonne_Table,food,-0.001958087,,,,,,,
tartiflette,La_Bonne_Table,food,0.15897152,,,,,,,
food,La_Bonne_Table,food,0.59522635,,,,,,,
service,La_Bonne_Table,service,0.79259217,,,,,,,
food,La_Bonne_Table,food,0.44884244,,,,,,,
Thanks,La_Bonne_Table,food,0.28004995,,,,,,,
Duck,La_Bonne_Table,food,0.5621293,,,,,,,
confit,La_Bonne_Table,food,0.5621293,,,,,,,
ambience,La_Bonne_Table,ambience,0.6013272,,,,,,,
skin,La_Bonne_Table,food,0.84927064,,,,,,,
tender,La_Bonne_Table,price,0.84927064,,,,,,,
meat,La_Bonne_Table,food,0.84927064,,,,,,,
staff,La_Bonne_Table,service,0.5965839,,,,,,,
food,La_Bonne_Table,food,-0.003955022,,,,,,,
Appetizers,La_Bonne_Table,food,0.00414186,,,,,,,
table,La_Bonne_Table,price,-0.04945027,,,,,,,
eyes,La_Bonne_Table,service,-0.04945027,,,,,,,
specialties,La_Bonne_Table,food,0.048600316,,,,,,,
mains,La_Bonne_Table,ambience,0.48451546,,,,,,,
cuisine,La_Bonne_Table,food,-0.001655594,,,,,,,
française,La_Bonne_Table,ambience,-0.001655594,,,,,,,
classiques,La_Bonne_Table,food,-7.70E-05,,,,,,,
night,La_Bonne_Table,price,-0.008171275,,,,,,,
oysters,La_Bonne_Table,food,-0.004217006,,,,,,,
Home,La_Bonne_Table,Non-Categorised,0.18677005,,,,,,,
salmon,La_Bonne_Table,food,0.18677005,,,,,,,
smokiness,La_Bonne_Table,food,-0.004209951,,,,,,,
service,La_Bonne_Table,service,0.7866607,,,,,,,
staff,La_Bonne_Table,service,0.7866607,,,,,,,
Food,La_Bonne_Table,food,0.97910583,,,,,,,
d’Agneau,La_Bonne_Table,food,0.15676671,,,,,,,
dessert,La_Bonne_Table,food,0.34486127,,,,,,,
perfection,La_Bonne_Table,price,-0.002036549,,,,,,,
atmosphere,La_Bonne_Table,ambience,0.30248827,,,,,,,
quaint,La_Bonne_Table,ambience,0.19168147,,,,,,,
Food,La_Bonne_Table,food,0.98474723,,,,,,,
Thanks,La_Bonne_Table,food,0.28450817,,,,,,,
moment,La_Bonne_Table,price,0.28450817,,,,,,,
place,La_Bonne_Table,ambience,0.84044063,,,,,,,
staff,La_Bonne_Table,service,0.9985293,,,,,,,
duck,La_Bonne_Table,food,0.046901,,,,,,,
confit,La_Bonne_Table,food,0.046901,,,,,,,
skin,La_Bonne_Table,food,0.6998275,,,,,,,
mushroom,La_Bonne_Table,food,-0.008316673,,,,,,,
cream,La_Bonne_Table,food,-0.008316673,,,,,,,
sauce,La_Bonne_Table,food,-0.008316673,,,,,,,
meat,La_Bonne_Table,food,-0.3900699,,,,,,,
superrrr,La_Bonne_Table,food,-0.3900699,,,,,,,
way,La_Bonne_Table,price,0.046901,,,,,,,
bone,La_Bonne_Table,price,0.046901,,,,,,,
dinner,La_Bonne_Table,price,-0.002213746,,,,,,,
night,La_Bonne_Table,price,-0.002213746,,,,,,,
dining,La_Bonne_Table,ambience,0.052613728,,,,,,,
options,La_Bonne_Table,price,0.052613728,,,,,,,
place,La_Bonne_Table,ambience,0.27860633,,,,,,,
diners,La_Bonne_Table,food,0.27860633,,,,,,,
visit,La_Bonne_Table,price,0.101844884,,,,,,,
food,La_Bonne_Table,food,0.78713274,,,,,,,
recommendations,La_Bonne_Table,price,0.78713274,,,,,,,
workload,La_Bonne_Table,service,0.05080093,,,,,,,
beef,La_Bonne_Table,price,0.5897783,,,,,,,
stew,La_Bonne_Table,food,0.5897783,,,,,,,
look,La_Bonne_Table,price,-0.003043987,,,,,,,
needs,La_Bonne_Table,price,1.09E-05,,,,,,,
chicken,La_Bonne_Table,food,-0.5980016,,,,,,,
dining,La_Bonne_Table,ambience,0.9185895,,,,,,,
experience,La_Bonne_Table,price,0.9185895,,,,,,,
style,La_Bonne_Table,price,0.16119796,,,,,,,
cuisine,La_Bonne_Table,food,0.16119796,,,,,,,
french,La_Bonne_Table,ambience,0.16119796,,,,,,,
wine,La_Bonne_Table,food,0.69083583,,,,,,,
food,La_Bonne_Table,food,0.6947908,,,,,,,
service,La_Bonne_Table,service,0.79259217,,,,,,,
vino,La_Bonne_Table,food,0.58703995,,,,,,,
road,La_Bonne_Table,price,-0.004027739,,,,,,,
owners,La_Bonne_Table,price,0.24459797,,,,,,,
food,La_Bonne_Table,food,0.24459797,,,,,,,
gem,La_Bonne_Table,price,-0.14666253,,,,,,,
restaurant,La_Bonne_Table,ambience,-0.14666253,,,,,,,
atmosphere,La_Bonne_Table,ambience,-0.14666253,,,,,,,
food,La_Bonne_Table,food,0.18133786,,,,,,,
price,La_Bonne_Table,price,0.69361293,,,,,,,
service,La_Bonne_Table,service,0.5941625,,,,,,,
oyster,La_Bonne_Table,food,0.5832311,,,,,,,
deals,La_Bonne_Table,price,0.5832311,,,,,,,
evening,La_Bonne_Table,price,0.5832311,,,,,,,
Jerry,La_Bonne_Table,Non-Categorised,-0.005597219,,,,,,,
tables,La_Bonne_Table,ambience,0.26085857,,,,,,,
time,La_Bonne_Table,price,0.26085857,,,,,,,
courses,La_Bonne_Table,price,0.26085857,,,,,,,
days,La_Bonne_Table,price,-0.000836782,,,,,,,
reservation,La_Bonne_Table,price,0.13422246,,,,,,,
food,La_Bonne_Table,food,0.7951491,,,,,,,
variety,La_Bonne_Table,price,0.3336089,,,,,,,
wine,La_Bonne_Table,food,-0.002392873,,,,,,,
book,La_Bonne_Table,price,0.13422246,,,,,,,
service,La_Bonne_Table,service,0.6746837,,,,,,,
recommendations,La_Bonne_Table,price,0.7951491,,,,,,,
atmosphere,La_Bonne_Table,ambience,0.8545423,,,,,,,
place,La_Bonne_Table,ambience,-0.007081024,,,,,,,
service,La_Bonne_Table,service,0.6023515,,,,,,,
jery,La_Bonne_Table,Non-Categorised,0.6023515,,,,,,,
food,La_Bonne_Table,food,0.7883266,,,,,,,
table,La_Bonne_Table,price,0.68122697,,,,,,,
food,La_Bonne_Table,food,0.30665356,,,,,,,
place,La_Bonne_Table,ambience,0.60462403,,,,,,,
food,La_Bonne_Table,food,0.60462403,,,,,,,
