feature,place,category,pred,clause_polarity
Food,Danji_KBBQ,food,-0.10266685,-0.075
standard,Danji_KBBQ,price,-0.10266685,-0.075
Price,Danji_KBBQ,food,-0.009819821,0
person,Danji_KBBQ,price,-0.009819821,0
discount,Danji_KBBQ,price,-0.001202695,0
dishes,Danji_KBBQ,food,-0.001778454,0
boss,Danji_KBBQ,price,-0.0830855,0.136363636
#,Danji_KBBQ,Non-Categorised,-7.70E-05,0
Gemfind,Danji_KBBQ,food,-7.70E-05,0
japchae,Danji_KBBQ,Non-Categorised,-7.70E-05,0
haemul,Danji_KBBQ,Non-Categorised,-7.70E-05,0
pajeon,Danji_KBBQ,food,-7.70E-05,0
variety,Danji_KBBQ,price,0.5376272,0.333333333
food,Danji_KBBQ,food,0.5376272,0.333333333
grilling,Danji_KBBQ,food,0.5376272,0.333333333
meat,Danji_KBBQ,food,0.30604464,0.466666667
eaters,Danji_KBBQ,food,0.30604464,0.466666667
restaurant,Danji_KBBQ,ambience,-0.003774509,0
variety,Danji_KBBQ,price,-0.002501436,0
pork,Danji_KBBQ,food,-0.002501436,0
Payment,Danji_KBBQ,food,0.001320817,0
nets,Danji_KBBQ,price,0.001320817,0
reservation,Danji_KBBQ,price,-0.015920177,0
group,Danji_KBBQ,price,-0.015920185,0
staffs,Danji_KBBQ,service,0.19954161,0.2
place,Danji_KBBQ,ambience,0.19954161,0.2
gatherings,Danji_KBBQ,ambience,0.19954161,0.2
pleasant,Danji_KBBQ,Non-Categorised,0.7134354,0.733333333
beef,Danji_KBBQ,price,-0.002124742,0
chicken,Danji_KBBQ,food,-0.5980016,-0.6
veg,Danji_KBBQ,food,-0.007720552,0
point,Danji_KBBQ,price,-0.001429386,0
cheese,Danji_KBBQ,food,-0.003544197,0
milk,Danji_KBBQ,price,-0.002721079,0
coffee,Danji_KBBQ,price,-0.002721079,0
cash,Danji_KBBQ,price,-7.70E-05,0
value,Danji_KBBQ,price,0.45667848,0.5
money,Danji_KBBQ,price,0.45667848,0.5
places,Danji_KBBQ,price,0.45667848,0.5
variety,Danji_KBBQ,Non-Categorised,0.59924716,0.6
restaurants,Danji_KBBQ,price,0.59924716,0.6
side,Danji_KBBQ,price,-0.002061553,0
dishes,Danji_KBBQ,food,-0.002061553,0
customer,Danji_KBBQ,service,-0.00478515,0
bbq,Danji_KBBQ,food,-0.18664107,-0.230769231
price,Danji_KBBQ,price,-0.001934305,0
variety,Danji_KBBQ,price,-0.001934305,0
foods,Danji_KBBQ,price,-0.001934305,0
food,Danji_KBBQ,food,-0.001725562,0
tuck,Danji_KBBQ,food,0.11553652,0.065625
turn,Danji_KBBQ,price,0.11553652,0.065625
airport,Danji_KBBQ,price,0.11553652,0.065625
rd,Danji_KBBQ,Non-Categorised,0.11553652,0.065625
trades,Danji_KBBQ,price,0.021980546,0
scene,Danji_KBBQ,ambience,0.36639112,0.375
people,Danji_KBBQ,service,0.36639115,0.375
price,Danji_KBBQ,price,0.704096,0.7
quality,Danji_KBBQ,price,0.704096,0.7
ratio,Danji_KBBQ,price,0.704096,0.7
Staff,Danji_KBBQ,Non-Categorised,0.1955046,0.2
people,Danji_KBBQ,service,0.7692212,0.78
place,Danji_KBBQ,ambience,0.7692212,0.78
Food,Danji_KBBQ,food,0.99726707,1
variety,Danji_KBBQ,price,0.99726707,1
meat,Danji_KBBQ,food,-0.003211431,0
bbq,Danji_KBBQ,food,0.98087656,1
value,Danji_KBBQ,price,0.69094896,0.7
money,Danji_KBBQ,price,0.69094896,0.7
notch,Danji_KBBQ,price,0.41295794,0.383333333
quality,Danji_KBBQ,price,0.41295794,0.383333333
beef,Danji_KBBQ,price,-0.003780618,0
price,Danji_KBBQ,price,0.41295794,0.383333333
lettuce,Danji_KBBQ,food,0.3485993,0.39
kimchi,Danji_KBBQ,food,0.70717955,0.7
meal,Danji_KBBQ,food,-0.001892738,0
variety,Danji_KBBQ,price,-0.002360456,0
owner,Danji_KBBQ,price,-0.000280254,0
chef,Danji_KBBQ,food,-0.000280254,0
bossam,Danji_KBBQ,food,-0.003471136,0
pork,Danji_KBBQ,food,-0.003471136,0
kitchen,Danji_KBBQ,ambience,0.008771025,0
chicken,Danji_KBBQ,food,-0.58658093,-0.6
drumlets,Danji_KBBQ,food,-0.116031,-0.175
soup,Danji_KBBQ,food,-0.58658093,-0.6
pajeon,Danji_KBBQ,food,-7.70E-05,0
review,Danji_KBBQ,price,0.09043332,0.16
Service,Danji_KBBQ,food,0.4100791,0.4375
lady,Danji_KBBQ,ambience,0.4100791,0.4375
boss,Danji_KBBQ,price,0.4100791,0.4375
5.10pm,Danji_KBBQ,food,0.10477674,0.1
time,Danji_KBBQ,price,0.001877226,0
5.30pm,Danji_KBBQ,Non-Categorised,0.001877226,0
Food,Danji_KBBQ,food,-0.004343778,0
today,Danji_KBBQ,price,-0.002282217,0
place,Danji_KBBQ,ambience,-0.19722602,-0.2
times,Danji_KBBQ,price,-0.19722602,-0.2
places,Danji_KBBQ,price,0.19305101,0.25
price,Danji_KBBQ,price,0.49035034,0.7
person,Danji_KBBQ,price,0.49035034,0.7
50sgd,Danji_KBBQ,food,0.49035034,0.7
staff,Danji_KBBQ,service,0.7030982,0.65
quality,Danji_KBBQ,price,0.7030982,0.65
bbq,Danji_KBBQ,food,0.7030982,0.65
Value,Danji_KBBQ,food,-0.004640706,0
money,Danji_KBBQ,price,-0.004640706,0
night,Danji_KBBQ,price,0.612499,0.7
variety,Danji_KBBQ,price,0.612499,0.7
value,Danji_KBBQ,price,0.15241313,0.2
money,Danji_KBBQ,price,0.15241313,0.2
buffet,Danji_KBBQ,food,0.65298504,0.7
service,Danji_KBBQ,service,0.65298504,0.7
한국,Danji_KBBQ,Non-Categorised,-7.70E-05,0
식육식당,Danji_KBBQ,food,-7.70E-05,0
dinner,Danji_KBBQ,price,0.4107751,0.38
service,Danji_KBBQ,service,0.54557246,0.55
lady,Danji_KBBQ,ambience,0.54557246,0.55
boss,Danji_KBBQ,price,0.54557246,0.55
price,Danji_KBBQ,price,-0.002459273,0
point,Danji_KBBQ,price,-0.002459273,0
fix,Danji_KBBQ,price,-0.003810428,0
bbq,Danji_KBBQ,food,-0.003810428,0
value,Danji_KBBQ,price,0.70690227,0.7
money,Danji_KBBQ,price,0.70690227,0.7
staff,Danji_KBBQ,service,-0.003745787,0
cook,Danji_KBBQ,food,0.002789535,0
food,Danji_KBBQ,food,0.002789535,0
meats,Danji_KBBQ,food,-0.004772715,0
drinks,Danji_KBBQ,price,-0.001179054,0
fruits,Danji_KBBQ,price,-7.70E-05,0
meal,Danji_KBBQ,food,0.6929467,0.7
food,Danji_KBBQ,food,0.6702172,0.666666667
quality,Danji_KBBQ,price,0.6702172,0.666666667
style,Danji_KBBQ,price,0.6702172,0.666666667
restaurant,Danji_KBBQ,ambience,0.6702172,0.666666667
friends,Danji_KBBQ,service,0.7867528,0.8
owner,Danji_KBBQ,price,0.697315,0.7
leaves,Danji_KBBQ,price,0.4826637,0.5
food,Danji_KBBQ,food,-0.033525117,0
pricing,Danji_KBBQ,price,0.2543321,0.26
table,Danji_KBBQ,price,-0.001313396,0
quality,Danji_KBBQ,price,0.64531803,0.516666667
spread,Danji_KBBQ,price,0.64531803,0.516666667
Value,Danji_KBBQ,food,-0.005143605,0
money,Danji_KBBQ,price,-0.005143605,0
place,Danji_KBBQ,ambience,-0.005143605,0
value,Danji_KBBQ,price,0.695418,0.7
food,Danji_KBBQ,food,0.695418,0.7
cup,Danji_KBBQ,price,-0.48768285,-0.7
hygiene,Danji_KBBQ,service,-0.48768285,-0.7
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
Side,Danji_KBBQ,food,0.59478176,0.6
dishes,Danji_KBBQ,food,0.59478176,0.6
beef,Danji_KBBQ,price,0.573214,0.6
Staff,Danji_KBBQ,food,0.36948308,0.375
pork,Danji_KBBQ,food,-0.002842732,0
quality,Danji_KBBQ,price,0.9170424,0.85
meats,Danji_KBBQ,food,0.9170424,0.85
attempt,Danji_KBBQ,price,0.23889613,0.25
staff,Danji_KBBQ,service,0.79359096,0.78
way,Danji_KBBQ,price,-0.002444223,0
meat,Danji_KBBQ,food,-0.002502643,0
quality,Danji_KBBQ,price,0.1580235,0.16
meat,Danji_KBBQ,food,0.60541,0.6
Boss,Danji_KBBQ,food,0.3667861,0.375
space,Danji_KBBQ,price,-0.23315915,-0.21875
eating,Danji_KBBQ,price,0.38900355,0.4
experience,Danji_KBBQ,price,0.38900355,0.4
table,Danji_KBBQ,price,-0.001439117,0
variety,Danji_KBBQ,price,0.6706493,0.7
meats,Danji_KBBQ,food,0.6706493,0.7
prawns,Danji_KBBQ,food,-7.70E-05,0
size,Danji_KBBQ,price,0.6783147,0.7
adults,Danji_KBBQ,service,-0.00224676,0
kid,Danji_KBBQ,price,-0.000624172,0
food,Danji_KBBQ,food,0.3015416,0.6
fraction,Danji_KBBQ,price,0.3015416,0.6
buffet,Danji_KBBQ,food,0.76804817,0.8
Park,Danji_KBBQ,food,-0.003944755,0
area,Danji_KBBQ,price,-0.003944755,0
Cash,Danji_KBBQ,Non-Categorised,0.011698835,0
Nets,Danji_KBBQ,food,0.011698835,0
reviews,Danji_KBBQ,price,0.1540668,0.2
man,Danji_KBBQ,price,-0.33573005,-0.2
part,Danji_KBBQ,price,-0.33573005,-0.2
staff,Danji_KBBQ,service,-0.33573005,-0.2
attitude,Danji_KBBQ,price,-0.33573005,-0.2
food,Danji_KBBQ,food,-0.003647789,0
floor,Danji_KBBQ,ambience,-0.003647789,0
buffet,Danji_KBBQ,food,-0.003695495,-0.2
road,Danji_KBBQ,price,0.18703835,-0.78
table,Danji_KBBQ,price,-0.002491295,0
smell,Danji_KBBQ,ambience,-0.6302581,-0.7
spread,Danji_KBBQ,price,0.02491314,0.05
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
quality,Danji_KBBQ,price,0.69601905,0.7
meat,Danji_KBBQ,food,0.69601905,0.7
prawns,Danji_KBBQ,food,0.26615596,0.3
bbq,Danji_KBBQ,food,0.26615596,0.3
spread,Danji_KBBQ,price,0.6147051,0.7
food,Danji_KBBQ,food,0.6147051,0.7
owner,Danji_KBBQ,price,0.79279035,0.78
food,Danji_KBBQ,food,0.71090275,0.7
service,Danji_KBBQ,service,0.71090275,0.7
variety,Danji_KBBQ,price,0.65060854,0.75
beef,Danji_KBBQ,price,0.001811959,0
cube,Danji_KBBQ,ambience,0.001811959,0
regrets,Danji_KBBQ,price,0.028903238,0.05
Food,Danji_KBBQ,food,0.49809262,0.5
world,Danji_KBBQ,price,-0.005818948,0
change,Danji_KBBQ,price,-0.005818948,0
pan,Danji_KBBQ,food,-0.005818948,0
paper,Danji_KBBQ,price,0.005070873,0
food,Danji_KBBQ,food,0.295854,0.3
service,Danji_KBBQ,service,0.69859076,0.7
place,Danji_KBBQ,ambience,0.58675635,0.6
meat,Danji_KBBQ,food,0.69238293,0.7
buffet,Danji_KBBQ,food,-0.003301434,0
Food,Danji_KBBQ,food,0.7059158,0.7
quality,Danji_KBBQ,price,0.7059158,0.7
price,Danji_KBBQ,price,0.7059158,0.7
payment,Danji_KBBQ,price,-0.002116807,0
Nets,Danji_KBBQ,food,0.011698835,0
service,Danji_KBBQ,service,-0.002765022,0
cash,Danji_KBBQ,price,-7.70E-05,0
value,Danji_KBBQ,price,0.8160558,0.766666667
buffet,Danji_KBBQ,food,0.9083251,1
bbq,Danji_KBBQ,food,0.9083251,1
Beer,Danji_KBBQ,food,-0.4012529,-0.5
price,Danji_KBBQ,price,-0.4012529,-0.5
abit,Danji_KBBQ,food,-0.4012529,-0.5
다양한음식,Danji_KBBQ,Non-Categorised,-7.70E-05,0
quality,Danji_KBBQ,price,0.57998276,0.425
meat,Danji_KBBQ,food,0.57998276,0.425
owners,Danji_KBBQ,price,0.53381276,0.52
experience,Danji_KBBQ,price,0.49283454,0.5
service,Danji_KBBQ,service,0.98574173,1
price,Danji_KBBQ,price,-0.001767911,0
helpers,Danji_KBBQ,service,-0.00141824,0
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
buffet,Danji_KBBQ,Non-Categorised,-0.002094112,0
kids,Danji_KBBQ,price,-0.002710909,0
meat,Danji_KBBQ,food,-0.002399854,0
selections,Danji_KBBQ,food,-0.002399869,0
heat,Danji_KBBQ,price,0.35753563,0.4
Food,Danji_KBBQ,food,0.6941788,0.7
Claims,Danji_KBBQ,food,-0.001075573,0
opening,Danji_KBBQ,price,-0.001075573,0
hours,Danji_KBBQ,price,-0.001075573,0
owners,Danji_KBBQ,price,0.010902859,0
fact,Danji_KBBQ,price,0.010902859,0
meat,Danji_KBBQ,food,-0.002675422,0
variety,Danji_KBBQ,price,0.6903852,0.7
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
reservation,Danji_KBBQ,price,0.001129098,0
food,Danji_KBBQ,food,-0.003800698,0
aircon,Danji_KBBQ,food,0.012901619,0
section,Danji_KBBQ,price,-0.003800698,0
seat,Danji_KBBQ,price,0.012901619,0
Food,Danji_KBBQ,food,0.6954021,0.7
price,Danji_KBBQ,price,-0.012820944,0
dinner,Danji_KBBQ,price,-0.002309516,0
weekend,Danji_KBBQ,price,-0.007295899,0
lunch,Danji_KBBQ,price,-0.004939079,0
food,Danji_KBBQ,food,-0.004939079,0
selections,Danji_KBBQ,food,-0.004939079,0
bbq,Danji_KBBQ,food,0.98387533,1
neighbourhood,Danji_KBBQ,ambience,0.7360785,0.75
price,Danji_KBBQ,price,0.7360785,0.75
meats,Danji_KBBQ,food,0.6906122,0.7
food,Danji_KBBQ,food,0.39602804,0.4
kimchi,Danji_KBBQ,food,0.988829,1
Pork,Danji_KBBQ,food,0.78946304,0.8
beef,Danji_KBBQ,price,-0.002124742,0
star,Danji_KBBQ,price,0.09633085,0
review,Danji_KBBQ,price,0.09633085,0
meat,Danji_KBBQ,food,0.6796056,0.7
quality,Danji_KBBQ,price,0.6796056,0.7
ones,Danji_KBBQ,price,0.6796056,0.7
friends,Danji_KBBQ,service,0.30357963,0.285714286
restaurant,Danji_KBBQ,ambience,0.30357963,0.285714286
stews,Danji_KBBQ,food,-7.70E-05,0
sides,Danji_KBBQ,price,-0.002813138,0
selection,Danji_KBBQ,food,0.70101774,0.7
meats,Danji_KBBQ,food,0.70101774,0.7
buffet,Danji_KBBQ,food,0.18643413,0.2
price,Danji_KBBQ,price,0.18643413,0.2
quality,Danji_KBBQ,price,0.6951948,0.7
food,Danji_KBBQ,food,0.6951948,0.7
Price,Danji_KBBQ,food,0.19895825,0.2
Owners,Danji_KBBQ,food,0.36574003,0.375
variety,Danji_KBBQ,price,-0.002360456,0
place,Danji_KBBQ,ambience,-0.008955032,0
variety,Danji_KBBQ,price,0.090753436,0.05
frills,Danji_KBBQ,price,-0.008955032,0
owners,Danji_KBBQ,price,0.5867945,0.6
newbie,Danji_KBBQ,food,0.5867945,0.6
beef,Danji_KBBQ,price,0.6994617,0.7
pork,Danji_KBBQ,food,-0.003333323,0
prawns,Danji_KBBQ,food,-7.70E-05,0
chicken,Danji_KBBQ,food,-0.42890438,-0.425
quality,Danji_KBBQ,price,-0.42890438,-0.425
Meat,Danji_KBBQ,food,-0.003315024,0
refill,Danji_KBBQ,price,-0.003315024,0
고기는무한리필입니다,Danji_KBBQ,food,-7.70E-05,0
food,Danji_KBBQ,food,0.59522635,0.6
gem,Danji_KBBQ,price,-0.004927896,-0.166666667
owners,Danji_KBBQ,price,0.58541524,0.6
pricing,Danji_KBBQ,price,0.5605222,0.6
place,Danji_KBBQ,ambience,0.985502,1
Food,Danji_KBBQ,food,0.28968683,0.3
times,Danji_KBBQ,price,0.49037185,0.5
owners,Danji_KBBQ,price,0.69115984,0.78
people,Danji_KBBQ,service,-0.003890291,0
time,Danji_KBBQ,price,0.307023,0.364285714
Service,Danji_KBBQ,food,-0.001237452,0
value,Danji_KBBQ,price,-0.001237452,0
money,Danji_KBBQ,price,-0.001237452,0
speaker,Danji_KBBQ,service,-0.2712542,-0.3
group,Danji_KBBQ,price,-0.2712542,-0.3
food,Danji_KBBQ,food,-0.002811149,0
place,Danji_KBBQ,ambience,0.8013921,0.8
food,Danji_KBBQ,food,0.8013921,0.8
restaurant,Danji_KBBQ,ambience,0.9968879,1
friends,Danji_KBBQ,service,0.9968879,1
Food,Danji_KBBQ,food,0.797218,0.8
value,Danji_KBBQ,price,0.797218,0.8
family,Danji_KBBQ,price,-0.000657409,0
lunch,Danji_KBBQ,price,0.65728307,0.3
weekday,Danji_KBBQ,service,0.65728307,0.3
pork,Danji_KBBQ,food,-0.003593333,0
belly,Danji_KBBQ,food,-0.003593333,0
Staff,Danji_KBBQ,food,-0.001917012,0
meats,Danji_KBBQ,food,-0.004772715,0
selection,Danji_KBBQ,food,-0.002610318,0.1
food,Danji_KBBQ,food,0.06694059,0
Price,Danji_KBBQ,food,0.1954048,0.2
adults,Danji_KBBQ,service,-0.00170622,0
buffet,Danji_KBBQ,food,-0.001706213,0
dinner,Danji_KBBQ,price,-0.001706213,0
spread,Danji_KBBQ,price,-0.026596926,-0.1
food,Danji_KBBQ,food,-0.026596926,-0.1
quality,Danji_KBBQ,price,0.69712794,0.7
meat,Danji_KBBQ,food,0.69712794,0.7
lot,Danji_KBBQ,price,-0.036731146,0
reservation,Danji_KBBQ,price,-0.002249055,0
Food,Danji_KBBQ,food,0.9889728,1
value,Danji_KBBQ,price,0.9719044,1
money,Danji_KBBQ,price,0.9719044,1
owner,Danji_KBBQ,price,0.36918017,0.375
lunch,Danji_KBBQ,price,0.08288524,0.102380952
time,Danji_KBBQ,price,0.08288524,0.102380952
side,Danji_KBBQ,price,0.08288524,0.102380952
dishes,Danji_KBBQ,food,0.08288524,0.102380952
Cash,Danji_KBBQ,food,-0.03478942,0
card,Danji_KBBQ,price,-0.002086356,0
payment,Danji_KBBQ,price,-0.000804938,0
food,Danji_KBBQ,food,0.5982766,0.6
place,Danji_KBBQ,ambience,0.5994905,0.6
place,Danji_KBBQ,ambience,-0.002772406,0
owners,Danji_KBBQ,price,0.35841933,0.375
group,Danji_KBBQ,price,-0.003453009,0.5
tables,Danji_KBBQ,ambience,-0.003453009,0.5
gem,Danji_KBBQ,price,0.3495706,0.35
service,Danji_KBBQ,service,0.98574173,1
Meat,Danji_KBBQ,food,-0.000587583,0
Value,Danji_KBBQ,food,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
staff,Danji_KBBQ,service,0.42095664,0.4
food,Danji_KBBQ,food,0.42095664,0.4
options,Danji_KBBQ,price,0.4555029,0.45
try,Danji_KBBQ,price,0.29118884,0.3
value,Danji_KBBQ,price,0.9817234,1
owners,Danji_KBBQ,price,0.19384545,0.2
Food,Danji_KBBQ,food,0.684885,0.7
quality,Danji_KBBQ,price,0.684885,0.7
price,Danji_KBBQ,price,0.684885,0.7
night,Danji_KBBQ,price,0.17138636,0.216666667
seats,Danji_KBBQ,price,0.17138636,0.216666667
reservations,Danji_KBBQ,price,0.47330654,0.5
service,Danji_KBBQ,service,0.79259217,0.8
barbecue,Danji_KBBQ,food,-0.002906479,0
quality,Danji_KBBQ,price,0.69601905,0.7
meat,Danji_KBBQ,food,0.69601905,0.7
concept,Danji_KBBQ,price,0.36063853,0.375
service,Danji_KBBQ,service,0.79924726,0.775
price,Danji_KBBQ,price,0.79924726,0.775
lady,Danji_KBBQ,ambience,0.43161404,0.4875
owner,Danji_KBBQ,price,0.43161404,0.4875
food,Danji_KBBQ,food,0.054221325,0
service,Danji_KBBQ,service,0.79259217,0.8
staff,Danji_KBBQ,service,0.37172332,0.375
hosts,Danji_KBBQ,ambience,-0.001800977,0
value,Danji_KBBQ,price,-0.002544768,0
money,Danji_KBBQ,price,-0.002544768,0
selection,Danji_KBBQ,food,-0.002544768,0
food,Danji_KBBQ,food,0.6947908,0.7
👍,Danji_KBBQ,Non-Categorised,0.16526309,0.16
favorites,Danji_KBBQ,price,-0.003679574,0
pork,Danji_KBBQ,food,-0.003679574,0
belly,Danji_KBBQ,food,-0.003679574,0
garlic,Danji_KBBQ,Non-Categorised,0.001067556,0
service,Danji_KBBQ,service,0.5908648,0.6
Variety,Danji_KBBQ,food,0.6952473,0.7
Price,Danji_KBBQ,food,0.69332075,0.7
staff,Danji_KBBQ,service,0.48195863,0.4875
meat,Danji_KBBQ,food,-0.044967763,0
price,Danji_KBBQ,price,0.7828167,0.8
localization,Danji_KBBQ,service,-0.16388944,-0.166666667
foods,Danji_KBBQ,price,0.9872276,1
food,Danji_KBBQ,food,-0.001773566,0
bbq,Danji_KBBQ,food,0.9839958,1
owner,Danji_KBBQ,price,0.38007492,0.375
coast,Danji_KBBQ,price,-0.003826045,0
way,Danji_KBBQ,price,0.69722664,0.7
sooo,Danji_KBBQ,price,0.69722664,0.7
bbq,Danji_KBBQ,food,-0.28610373,-0.5
west,Danji_KBBQ,Non-Categorised,-0.003826045,0
part,Danji_KBBQ,price,-0.18172762,-0.2
Food,Danji_KBBQ,food,0.8858491,0.91
quality,Danji_KBBQ,price,0.8858491,0.91
beef,Danji_KBBQ,price,-0.015161619,0
Service,Danji_KBBQ,food,0.19308642,0.2
crew,Danji_KBBQ,service,0.19308642,0.2
pork,Danji_KBBQ,food,-0.002842732,0
owners,Danji_KBBQ,price,0.36610666,0.375
Food,Danji_KBBQ,food,0.20045835,0.233333333
place,Danji_KBBQ,ambience,0.20045835,0.233333333
gatherings,Danji_KBBQ,ambience,0.20045835,0.233333333
friends,Danji_KBBQ,service,-0.001609117,0
location,Danji_KBBQ,price,0.8196646,0.75
food,Danji_KBBQ,food,0.5968061,0.6
pricy,Danji_KBBQ,food,0.5968061,0.6
reservation,Danji_KBBQ,price,0.001440235,0
table,Danji_KBBQ,price,0.001440242,0
staffs,Danji_KBBQ,service,0.36534062,0.375
times,Danji_KBBQ,price,-0.18956307,-0.2
time,Danji_KBBQ,price,0.24291188,0.25
price,Danji_KBBQ,price,0.14817499,0.166666667
point,Danji_KBBQ,price,0.001165286,-0.25
cuts,Danji_KBBQ,price,0.14817499,0.166666667
serving,Danji_KBBQ,service,0.14817499,0.166666667
beef,Danji_KBBQ,price,0.14817499,0.166666667
buffet,Danji_KBBQ,food,-0.000796832,0
pax,Danji_KBBQ,food,-0.000796832,0
food,Danji_KBBQ,food,0.7883266,0.8
quality,Danji_KBBQ,price,0.6938857,0.7
meat,Danji_KBBQ,food,0.6938857,0.7
fact,Danji_KBBQ,price,0.4947302,0.5
side,Danji_KBBQ,price,0.4947302,0.5
dishes,Danji_KBBQ,food,0.4947302,0.5
service,Danji_KBBQ,service,-0.002765022,0
bosses,Danji_KBBQ,service,0.5866871,0.6
weekdays,Danji_KBBQ,service,0.5643458,0.8
day,Danji_KBBQ,price,0.5643458,0.8
customers,Danji_KBBQ,price,0.5643458,0.8
couple,Danji_KBBQ,price,-0.002542369,0
lack,Danji_KBBQ,price,0.48566592,0.416666667
food,Danji_KBBQ,food,0.48566592,0.416666667
Service,Danji_KBBQ,Non-Categorised,0.05143418,0.1
quality,Danji_KBBQ,price,0.05143418,0.1
lot,Danji_KBBQ,price,0.05143418,0.1
times,Danji_KBBQ,price,0.05143418,0.1
foods,Danji_KBBQ,price,-0.003160007,0
BBQ,Danji_KBBQ,food,0.9760909,1
meat,Danji_KBBQ,food,0.22668414,0.25
reservations,Danji_KBBQ,price,-0.00149639,0
Seats,Danji_KBBQ,food,0.4212154,0.425
weekdays,Danji_KBBQ,service,0.42121533,0.425
payment,Danji_KBBQ,price,0.006241649,0
credit,Danji_KBBQ,price,0.13623503,0.91
cards,Danji_KBBQ,price,0.13623503,0.91
quality,Danji_KBBQ,price,0.13623503,0.91
meat,Danji_KBBQ,food,0.13623503,0.91
price,Danji_KBBQ,price,0.13623503,0.91
variety,Danji_KBBQ,price,-0.002590053,0
food,Danji_KBBQ,food,-0.002590053,0
Cash,Danji_KBBQ,food,-7.70E-05,0
owner,Danji_KBBQ,price,0.61310196,0.75
food,Danji_KBBQ,food,0.61310196,0.75
meat,Danji_KBBQ,food,0.5446362,0.55
places,Danji_KBBQ,price,-0.078588866,-0.0625
Prices,Danji_KBBQ,food,0.19384396,0.2
service,Danji_KBBQ,service,0.5503879,0.5
variety,Danji_KBBQ,price,0.5503879,0.5
meats,Danji_KBBQ,food,0.5503879,0.5
veggies,Danji_KBBQ,food,-0.000487976,0
sauces,Danji_KBBQ,food,-0.001675636,0
sides,Danji_KBBQ,price,-0.002152383,0
crowd,Danji_KBBQ,service,0.11468025,0
taste,Danji_KBBQ,price,0.11468025,0
freshness,Danji_KBBQ,price,-0.002482303,0
authenticity,Danji_KBBQ,price,-7.70E-05,0
place,Danji_KBBQ,ambience,0.4172322,0.4
pricing,Danji_KBBQ,price,0.17620623,0.2
staff,Danji_KBBQ,service,0.34370717,0.354166667
selection,Danji_KBBQ,food,0.6817955,0.7
things,Danji_KBBQ,price,0.6817955,0.7
value,Danji_KBBQ,price,0.16526464,0.2
money,Danji_KBBQ,price,0.16526464,0.2
Chef,Danji_KBBQ,food,0.37819377,0.375
meats,Danji_KBBQ,food,-0.005151585,0
time,Danji_KBBQ,price,0.3167591,0.3
food,Danji_KBBQ,food,0.3167591,0.3
kimchi,Danji_KBBQ,food,-0.002188221,0
variety,Danji_KBBQ,price,0.31241998,0.3
lot,Danji_KBBQ,price,0.31241998,0.3
authenticity,Danji_KBBQ,price,0.31241998,0.3
types,Danji_KBBQ,price,0.002326049,0
fact,Danji_KBBQ,price,0.39882103,0.5
customers,Danji_KBBQ,price,0.39882103,0.5
locals,Danji_KBBQ,price,0.39882103,0.5
food,Danji_KBBQ,food,0.6830377,0.7
price,Danji_KBBQ,price,0.6830377,0.7
service,Danji_KBBQ,service,0.6830377,0.7
search,Danji_KBBQ,price,0.09663694,0.08
car,Danji_KBBQ,price,-0.17945325,-0.145833333
park,Danji_KBBQ,ambience,-0.17945325,-0.145833333
mantra,Danji_KBBQ,price,-0.002999306,0
seating,Danji_KBBQ,ambience,0.36760637,0.4
natives,Danji_KBBQ,price,-0.002918951,0
owners,Danji_KBBQ,price,0.5786949,0.55
fans,Danji_KBBQ,price,0.5786949,0.55
plenty,Danji_KBBQ,price,0.015345968,0
dinner,Danji_KBBQ,price,0.015345968,0
holiday,Danji_KBBQ,price,0.015345968,0
eve,Danji_KBBQ,price,0.015345968,0
meat,Danji_KBBQ,food,0.86259794,1
dish,Danji_KBBQ,food,0.86259794,1
variety,Danji_KBBQ,price,0.19765759,0.2
buffet,Danji_KBBQ,food,0.19765759,0.2
meat,Danji_KBBQ,food,0.19765759,0.2
range,Danji_KBBQ,price,0.19765759,0.2
price,Danji_KBBQ,price,0.19765759,0.2
offer,Danji_KBBQ,price,0.93817854,1
weekdays,Danji_KBBQ,service,0.93817854,1
selection,Danji_KBBQ,food,0.13293286,0.144642857
fruits,Danji_KBBQ,price,0.13293286,0.144642857
flow,Danji_KBBQ,price,0.13293286,0.144642857
drinks,Danji_KBBQ,price,0.13293286,0.144642857
seafood,Danji_KBBQ,food,-0.00159248,0
plus,Danji_KBBQ,price,-0.00242848,0
Food,Danji_KBBQ,food,-0.07296962,0
card,Danji_KBBQ,price,-0.07296962,0
cash,Danji_KBBQ,price,-0.07296962,0
%,Danji_KBBQ,price,0.44480395,0.5
food,Danji_KBBQ,food,0.44480395,0.5
chicken,Danji_KBBQ,food,-0.2678332,-0.05
beef,Danji_KBBQ,price,-0.002124742,0
Quantity,Danji_KBBQ,food,0.28041044,0.3
quality,Danji_KBBQ,price,-0.003871687,0
price,Danji_KBBQ,price,-0.003871687,0
restaurant,Danji_KBBQ,ambience,-0.003234603,0
